epoch;loss;val_loss
0;0.05534762144088745;0.0748603418469429
0;0.058460917323827744;0.07591774314641953
0;0.059645406901836395;0.09173983335494995
0;0.08257456868886948;0.08164161443710327
0;0.06959083676338196;0.07949002087116241
0;0.06445369124412537;0.07420601695775986
0;0.06892236322164536;0.07210097461938858
0;0.05759645625948906;0.07321145385503769
0;0.061558980494737625;0.07414130121469498
0;0.058657433837652206;0.07982516288757324
0;0.05291200801730156;0.07256149500608444
0;0.0557292178273201;0.07039464265108109
0;0.05060771852731705;0.07132963091135025
0;0.05355557054281235;0.06844856590032578
0;0.052242327481508255;0.07523442804813385
0;0.05253646895289421;0.0741778239607811
0;0.05248962715268135;0.07147055119276047
0;0.0532277412712574;0.06455082446336746
0;0.052688438445329666;0.0602148063480854
0;0.05044425651431084;0.06252700090408325
0;0.05657847598195076;0.06445681303739548
0;0.05045665428042412;0.06790830940008163
0;0.05512578785419464;0.06586956232786179
0;0.053894445300102234;0.06295037269592285
0;0.055363040417432785;0.07126015424728394
0;0.05653339624404907;0.08017317205667496
0;0.054057344794273376;0.06566288322210312
0;0.05111701413989067;0.07166358828544617
0;0.051568999886512756;0.07003162801265717
0;0.05300873890519142;0.0716399997472763
0;0.05359143391251564;0.06481233239173889
0;0.05395491048693657;0.06603169441223145
0;0.06151800602674484;0.0680496096611023
0;0.05996362119913101;0.06356117874383926
0;0.05463831126689911;0.07774278521537781
0;0.05590531602501869;0.07041310518980026
0;0.05772136151790619;0.0637354627251625
0;0.05638965964317322;0.06612721085548401
0;0.053516365587711334;0.06151960417628288
0;0.06865541636943817;0.06971500813961029
0;0.061365142464637756;0.061308812350034714
0;0.05894121155142784;0.06716563552618027
0;0.05664100870490074;0.05883602052927017
0;0.051461052149534225;0.06112022325396538
0;0.05509497970342636;0.06907802820205688
0;0.049638938158750534;0.0704767107963562
0;0.053331781178712845;0.07915287464857101
0;0.05001499876379967;0.07850302755832672
0;0.0524468719959259;0.08146220445632935
0;0.05213816091418266;0.08096875995397568
0;0.04934387281537056;0.07497066259384155
0;0.04818126559257507;0.07685951143503189
0;0.0532052107155323;0.0596228763461113
0;0.05196695774793625;0.06529782712459564
0;0.05437862128019333;0.08444853872060776
0;0.05039173737168312;0.07187829166650772
0;0.048552852123975754;0.06326262652873993
